state_time,t_peak,peak_tn,experiment_type,trial_phase,stride_in_condition,est_stride_dur,actual_stride_dur
830486,51.3,0.10000000000000002,sav,A,3,1060,1060
831576,51.3,0.10000000000000002,sav,A,4,1070,1090
832636,51.3,0.18,sav,B,1,1060,1060
833666,51.3,0.18,sav,B,2,1060,1030
834716,51.3,0.18,sav,B,3,1060,1050
835776,51.3,0.18,sav,B,4,1060,1060
836856,51.3,0.18,sav,B,5,1060,1080
847586,51.3,0.09000000000000002,sav,A,1,1060,1060
848616,51.3,0.09000000000000002,sav,A,1,1060,1040
849686,51.3,0.09000000000000002,sav,A,2,1060,1070
850756,51.3,0.09000000000000002,sav,A,3,1060,1070
851816,51.3,0.09000000000000002,sav,A,4,1060,1060
852906,51.3,0.18,sav,B,1,1070,1090
853996,51.3,0.18,sav,B,2,1070,1090
855056,51.3,0.18,sav,B,3,1070,1060
856076,51.3,0.18,sav,B,4,1060,1020
857156,51.3,0.18,sav,B,5,1080,1080
866946,51.3,0.18,sav,A,1,1110,1110
867996,51.3,0.18,sav,A,1,1110,1060
869066,51.3,0.18,sav,A,2,1110,1070
870096,51.3,0.18,sav,A,3,1070,1030
871176,51.3,0.18,sav,A,4,1070,1080
872256,51.3,0.10000000000000002,sav,B,1,1070,1080
873386,51.3,0.10000000000000002,sav,B,2,1080,1130
874506,51.3,0.10000000000000002,sav,B,3,1080,1120
875586,51.3,0.10000000000000002,sav,B,4,1080,1080
876676,51.3,0.10000000000000002,sav,B,5,1090,1090
900876,51.3,0.09000000000000002,sav,A,1,1080,1080
901936,51.3,0.09000000000000002,sav,A,1,1080,1070
902996,51.3,0.09000000000000002,sav,A,2,1070,1060
904066,51.3,0.09000000000000002,sav,A,3,1070,1070
905126,51.3,0.09000000000000002,sav,A,4,1070,1060
906216,51.3,0.18,sav,B,1,1070,1090
907316,51.3,0.18,sav,B,2,1070,1100
908386,51.3,0.18,sav,B,3,1070,1070
909456,51.3,0.18,sav,B,4,1070,1070
910506,51.3,0.18,sav,B,5,1070,1050
920166,51.3,0.18,sav,A,1,1070,1060
921236,51.3,0.18,sav,A,1,1080,1080
922316,51.3,0.18,sav,A,2,1080,1080
923376,51.3,0.18,sav,A,3,1080,1060
924456,51.3,0.18,sav,A,4,1080,1080
925526,51.3,0.08000000000000003,sav,B,1,1080,1070
926566,51.3,0.08000000000000003,sav,B,2,1070,1040
927616,51.3,0.08000000000000003,sav,B,3,1060,1050
928716,51.3,0.08000000000000003,sav,B,4,1070,1100
929796,51.3,0.08000000000000003,sav,B,5,1070,1080
939576,51.3,0.18,sav,A,1,1090,1070
940596,51.3,0.18,sav,A,1,1070,1030
941696,51.3,0.18,sav,A,2,1070,1100
942756,51.3,0.18,sav,A,3,1060,1060
943836,51.3,0.18,sav,A,4,1070,1080
944896,51.3,0.09000000000000002,sav,B,1,1060,1060
945966,51.3,0.09000000000000002,sav,B,2,1070,1070
947046,51.3,0.09000000000000002,sav,B,3,1070,1080
948126,51.3,0.09000000000000002,sav,B,4,1080,1080
949196,51.3,0.09000000000000002,sav,B,5,1070,1070
959006,51.3,0.18,sav,A,1,1060,1100
960076,51.3,0.18,sav,A,1,1080,1080
961166,51.3,0.18,sav,A,2,1090,1090
962226,51.3,0.18,sav,A,3,1080,1060
963326,51.3,0.18,sav,A,4,1090,1100
964386,51.3,0.08000000000000003,sav,B,1,1080,1060
965456,51.3,0.08000000000000003,sav,B,2,1070,1070
966556,51.3,0.08000000000000003,sav,B,3,1070,1100
967636,51.3,0.08000000000000003,sav,B,4,1080,1080
968736,51.3,0.08000000000000003,sav,B,5,1080,1100
978446,51.3,0.18,sav,A,1,1060,1040
979536,51.3,0.18,sav,A,1,1060,1100
980626,51.3,0.18,sav,A,2,1060,1090
981706,51.3,0.18,sav,A,3,1080,1080
982796,51.3,0.18,sav,A,4,1090,1090
983866,51.3,0.07000000000000003,sav,B,1,1090,1070
984936,51.3,0.07000000000000003,sav,B,2,1080,1070
986016,51.3,0.07000000000000003,sav,B,3,1080,1080
987096,51.3,0.07000000000000003,sav,B,4,1080,1080
988176,51.3,0.07000000000000003,sav,B,5,1080,1080
